pokemon,version,method,location_area,min_level,max_level,chance,conditions
pelipper,emerald,walk,Hoenn Route 112,,,0,
plusle,emerald,walk,Hoenn Route 112,,,0,
poochyena,emerald,walk,Hoenn Route 112,,,0,
ralts,emerald,walk,Hoenn Route 112,,,0,
rayquaza,emerald,walk,Hoenn Route 112,,,0,
regice,emerald,walk,Hoenn Route 112,,,0,
regirock,emerald,walk,Hoenn Route 112,,,0,
registeel,emerald,walk,Hoenn Route 112,,,0,
relicanth,emerald,walk,Hoenn Route 112,,,0,
roselia,emerald,walk,Hoenn Route 112,,,0,
sableye,emerald,walk,Hoenn Route 112,,,0,
salamence,emerald,walk,Hoenn Route 112,,,0,
sceptile,emerald,walk,Hoenn Route 112,,,0,
sealeo,emerald,walk,Hoenn Route 112,,,0,
seedot,emerald,walk,Hoenn Route 112,,,0,
seviper,emerald,walk,Hoenn Route 112,,,0,
sharpedo,emerald,walk,Hoenn Route 112,,,0,
shedinja,emerald,walk,Hoenn Route 112,,,0,
shelgon,emerald,walk,Hoenn Route 112,,,0,
shiftry,emerald,walk,Hoenn Route 112,,,0,
shroomish,emerald,walk,Hoenn Route 112,,,0,
shuppet,emerald,walk,Hoenn Route 112,,,0,
silcoon,emerald,walk,Hoenn Route 112,,,0,
skitty,emerald,walk,Hoenn Route 112,,,0,
slaking,emerald,walk,Hoenn Route 112,,,0,
slakoth,emerald,walk,Hoenn Route 112,,,0,
snorunt,emerald,walk,Hoenn Route 112,,,0,
solrock,emerald,walk,Hoenn Route 112,,,0,
spheal,emerald,walk,Hoenn Route 112,,,0,
spinda,emerald,walk,Hoenn Route 112,,,0,
spoink,emerald,walk,Hoenn Route 112,,,0,
surskit,emerald,walk,Hoenn Route 112,,,0,
swablu,emerald,walk,Hoenn Route 112,,,0,
swalot,emerald,walk,Hoenn Route 112,,,0,
swampert,emerald,walk,Hoenn Route 112,,,0,
swellow,emerald,walk,Hoenn Route 112,,,0,
taillow,emerald,walk,Hoenn Route 112,,,0,
torchic,emerald,walk,Hoenn Route 112,,,0,
torkoal,emerald,walk,Hoenn Route 112,,,0,
trapinch,emerald,walk,Hoenn Route 112,,,0,
treecko,emerald,walk,Hoenn Route 112,,,0,
tropius,emerald,walk,Hoenn Route 112,,,0,
vibrava,emerald,walk,Hoenn Route 112,,,0,
vigoroth,emerald,walk,Hoenn Route 112,,,0,
volbeat,emerald,walk,Hoenn Route 112,,,0,
wailmer,emerald,walk,Hoenn Route 112,,,0,
wailord,emerald,walk,Hoenn Route 112,,,0,
walrein,emerald,walk,Hoenn Route 112,,,0,
whiscash,emerald,walk,Hoenn Route 112,,,0,
whismur,emerald,walk,Hoenn Route 112,,,0,
wingull,emerald,walk,Hoenn Route 112,,,0,
wurmple,emerald,walk,Hoenn Route 112,,,0,
wynaut,emerald,walk,Hoenn Route 112,,,0,
zangoose,emerald,walk,Hoenn Route 112,,,0,
zigzagoon,emerald,walk,Hoenn Route 112,,,0,
absol,emerald,walk,Hoenn Route 113,,,0,
aggron,emerald,walk,Hoenn Route 113,,,0,
altaria,emerald,walk,Hoenn Route 113,,,0,
anorith,emerald,walk,Hoenn Route 113,,,0,
armaldo,emerald,walk,Hoenn Route 113,,,0,
aron,emerald,walk,Hoenn Route 113,,,0,
azurill,emerald,walk,Hoenn Route 113,,,0,
bagon,emerald,walk,Hoenn Route 113,,,0,
baltoy,emerald,walk,Hoenn Route 113,,,0,
banette,emerald,walk,Hoenn Route 113,,,0,
barboach,emerald,walk,Hoenn Route 113,,,0,
beautifly,emerald,walk,Hoenn Route 113,,,0,
beldum,emerald,walk,Hoenn Route 113,,,0,
blaziken,emerald,walk,Hoenn Route 113,,,0,
breloom,emerald,walk,Hoenn Route 113,,,0,
cacnea,emerald,walk,Hoenn Route 113,,,0,
cacturne,emerald,walk,Hoenn Route 113,,,0,
camerupt,emerald,walk,Hoenn Route 113,,,0,
carvanha,emerald,walk,Hoenn Route 113,,,0,
cascoon,emerald,walk,Hoenn Route 113,,,0,
castform,emerald,walk,Hoenn Route 113,,,0,
chimecho,emerald,walk,Hoenn Route 113,,,0,
clamperl,emerald,walk,Hoenn Route 113,,,0,
claydol,emerald,walk,Hoenn Route 113,,,0,
combusken,emerald,walk,Hoenn Route 113,,,0,
corphish,emerald,walk,Hoenn Route 113,,,0,
cradily,emerald,walk,Hoenn Route 113,,,0,
crawdaunt,emerald,walk,Hoenn Route 113,,,0,
delcatty,emerald,walk,Hoenn Route 113,,,0,
deoxys-normal,emerald,walk,Hoenn Route 113,,,0,
dusclops,emerald,walk,Hoenn Route 113,,,0,
duskull,emerald,walk,Hoenn Route 113,,,0,
dustox,emerald,walk,Hoenn Route 113,,,0,
electrike,emerald,walk,Hoenn Route 113,,,0,
exploud,emerald,walk,Hoenn Route 113,,,0,
feebas,emerald,walk,Hoenn Route 113,,,0,
flygon,emerald,walk,Hoenn Route 113,,,0,
gardevoir,emerald,walk,Hoenn Route 113,,,0,
glalie,emerald,walk,Hoenn Route 113,,,0,
gorebyss,emerald,walk,Hoenn Route 113,,,0,
groudon,emerald,walk,Hoenn Route 113,,,0,
grovyle,emerald,walk,Hoenn Route 113,,,0,
grumpig,emerald,walk,Hoenn Route 113,,,0,
gulpin,emerald,walk,Hoenn Route 113,,,0,
hariyama,emerald,walk,Hoenn Route 113,,,0,
huntail,emerald,walk,Hoenn Route 113,,,0,
illumise,emerald,walk,Hoenn Route 113,,,0,
jirachi,emerald,walk,Hoenn Route 113,,,0,
kecleon,emerald,walk,Hoenn Route 113,,,0,
kirlia,emerald,walk,Hoenn Route 113,,,0,
kyogre,emerald,walk,Hoenn Route 113,,,0,
lairon,emerald,walk,Hoenn Route 113,,,0,
latias,emerald,walk,Hoenn Route 113,,,0,
latios,emerald,walk,Hoenn Route 113,,,0,
lileep,emerald,walk,Hoenn Route 113,,,0,
linoone,emerald,walk,Hoenn Route 113,,,0,
lombre,emerald,walk,Hoenn Route 113,,,0,
lotad,emerald,walk,Hoenn Route 113,,,0,
loudred,emerald,walk,Hoenn Route 113,,,0,
ludicolo,emerald,walk,Hoenn Route 113,,,0,
lunatone,emerald,walk,Hoenn Route 113,,,0,
luvdisc,emerald,walk,Hoenn Route 113,,,0,
makuhita,emerald,walk,Hoenn Route 113,,,0,
manectric,emerald,walk,Hoenn Route 113,,,0,
marshtomp,emerald,walk,Hoenn Route 113,,,0,
masquerain,emerald,walk,Hoenn Route 113,,,0,
mawile,emerald,walk,Hoenn Route 113,,,0,
medicham,emerald,walk,Hoenn Route 113,,,0,
meditite,emerald,walk,Hoenn Route 113,,,0,
metagross,emerald,walk,Hoenn Route 113,,,0,
metang,emerald,walk,Hoenn Route 113,,,0,
mightyena,emerald,walk,Hoenn Route 113,,,0,
milotic,emerald,walk,Hoenn Route 113,,,0,
minun,emerald,walk,Hoenn Route 113,,,0,
mudkip,emerald,walk,Hoenn Route 113,,,0,
nincada,emerald,walk,Hoenn Route 113,,,0,
ninjask,emerald,walk,Hoenn Route 113,,,0,
nosepass,emerald,walk,Hoenn Route 113,,,0,
numel,emerald,walk,Hoenn Route 113,,,0,
nuzleaf,emerald,walk,Hoenn Route 113,,,0,
pelipper,emerald,walk,Hoenn Route 113,,,0,
plusle,emerald,walk,Hoenn Route 113,,,0,
poochyena,emerald,walk,Hoenn Route 113,,,0,
ralts,emerald,walk,Hoenn Route 113,,,0,
rayquaza,emerald,walk,Hoenn Route 113,,,0,
regice,emerald,walk,Hoenn Route 113,,,0,
regirock,emerald,walk,Hoenn Route 113,,,0,
registeel,emerald,walk,Hoenn Route 113,,,0,
relicanth,emerald,walk,Hoenn Route 113,,,0,
roselia,emerald,walk,Hoenn Route 113,,,0,
sableye,emerald,walk,Hoenn Route 113,,,0,
salamence,emerald,walk,Hoenn Route 113,,,0,
sceptile,emerald,walk,Hoenn Route 113,,,0,
sealeo,emerald,walk,Hoenn Route 113,,,0,
seedot,emerald,walk,Hoenn Route 113,,,0,
seviper,emerald,walk,Hoenn Route 113,,,0,
sharpedo,emerald,walk,Hoenn Route 113,,,0,
shedinja,emerald,walk,Hoenn Route 113,,,0,
shelgon,emerald,walk,Hoenn Route 113,,,0,
shiftry,emerald,walk,Hoenn Route 113,,,0,
shroomish,emerald,walk,Hoenn Route 113,,,0,
shuppet,emerald,walk,Hoenn Route 113,,,0,
silcoon,emerald,walk,Hoenn Route 113,,,0,
skitty,emerald,walk,Hoenn Route 113,,,0,
slaking,emerald,walk,Hoenn Route 113,,,0,
slakoth,emerald,walk,Hoenn Route 113,,,0,
snorunt,emerald,walk,Hoenn Route 113,,,0,
solrock,emerald,walk,Hoenn Route 113,,,0,
spheal,emerald,walk,Hoenn Route 113,,,0,
spinda,emerald,walk,Hoenn Route 113,14,16,40,
spoink,emerald,walk,Hoenn Route 113,,,0,
surskit,emerald,walk,Hoenn Route 113,,,0,
swablu,emerald,walk,Hoenn Route 113,,,0,
swalot,emerald,walk,Hoenn Route 113,,,0,
swampert,emerald,walk,Hoenn Route 113,,,0,
swellow,emerald,walk,Hoenn Route 113,,,0,
taillow,emerald,walk,Hoenn Route 113,,,0,
torchic,emerald,walk,Hoenn Route 113,,,0,
torkoal,emerald,walk,Hoenn Route 113,,,0,
trapinch,emerald,walk,Hoenn Route 113,,,0,
treecko,emerald,walk,Hoenn Route 113,,,0,
tropius,emerald,walk,Hoenn Route 113,,,0,
vibrava,emerald,walk,Hoenn Route 113,,,0,
vigoroth,emerald,walk,Hoenn Route 113,,,0,
volbeat,emerald,walk,Hoenn Route 113,,,0,
wailmer,emerald,walk,Hoenn Route 113,,,0,
wailord,emerald,walk,Hoenn Route 113,,,0,
walrein,emerald,walk,Hoenn Route 113,,,0,
whiscash,emerald,walk,Hoenn Route 113,,,0,
whismur,emerald,walk,Hoenn Route 113,,,0,
wingull,emerald,walk,Hoenn Route 113,,,0,
wurmple,emerald,walk,Hoenn Route 113,,,0,
wynaut,emerald,walk,Hoenn Route 113,,,0,
zangoose,emerald,walk,Hoenn Route 113,,,0,
zigzagoon,emerald,walk,Hoenn Route 113,,,0,
absol,emerald,walk,Hoenn Route 114,,,0,
aggron,emerald,walk,Hoenn Route 114,,,0,
altaria,emerald,walk,Hoenn Route 114,,,0,
anorith,emerald,walk,Hoenn Route 114,,,0,
armaldo,emerald,walk,Hoenn Route 114,,,0,
aron,emerald,walk,Hoenn Route 114,,,0,
azurill,emerald,walk,Hoenn Route 114,,,0,
bagon,emerald,walk,Hoenn Route 114,,,0,
baltoy,emerald,walk,Hoenn Route 114,,,0,
banette,emerald,walk,Hoenn Route 114,,,0,
barboach,emerald,walk,Hoenn Route 114,,,0,
beautifly,emerald,walk,Hoenn Route 114,,,0,
beldum,emerald,walk,Hoenn Route 114,,,0,
blaziken,emerald,walk,Hoenn Route 114,,,0,
breloom,emerald,walk,Hoenn Route 114,,,0,
cacnea,emerald,walk,Hoenn Route 114,,,0,
cacturne,emerald,walk,Hoenn Route 114,,,0,
camerupt,emerald,walk,Hoenn Route 114,,,0,
carvanha,emerald,walk,Hoenn Route 114,,,0,
cascoon,emerald,walk,Hoenn Route 114,,,0,
castform,emerald,walk,Hoenn Route 114,,,0,
chimecho,emerald,walk,Hoenn Route 114,,,0,
clamperl,emerald,walk,Hoenn Route 114,,,0,
claydol,emerald,walk,Hoenn Route 114,,,0,
combusken,emerald,walk,Hoenn Route 114,,,0,
corphish,emerald,walk,Hoenn Route 114,,,0,
cradily,emerald,walk,Hoenn Route 114,,,0,
crawdaunt,emerald,walk,Hoenn Route 114,,,0,
delcatty,emerald,walk,Hoenn Route 114,,,0,
deoxys-normal,emerald,walk,Hoenn Route 114,,,0,
dusclops,emerald,walk,Hoenn Route 114,,,0,
duskull,emerald,walk,Hoenn Route 114,,,0,
dustox,emerald,walk,Hoenn Route 114,,,0,
electrike,emerald,walk,Hoenn Route 114,,,0,
exploud,emerald,walk,Hoenn Route 114,,,0,
feebas,emerald,walk,Hoenn Route 114,,,0,
flygon,emerald,walk,Hoenn Route 114,,,0,
gardevoir,emerald,walk,Hoenn Route 114,,,0,
glalie,emerald,walk,Hoenn Route 114,,,0,
gorebyss,emerald,walk,Hoenn Route 114,,,0,
groudon,emerald,walk,Hoenn Route 114,,,0,
grovyle,emerald,walk,Hoenn Route 114,,,0,
grumpig,emerald,walk,Hoenn Route 114,,,0,
gulpin,emerald,walk,Hoenn Route 114,,,0,
hariyama,emerald,walk,Hoenn Route 114,,,0,
huntail,emerald,walk,Hoenn Route 114,,,0,
illumise,emerald,walk,Hoenn Route 114,,,0,
jirachi,emerald,walk,Hoenn Route 114,,,0,
kecleon,emerald,walk,Hoenn Route 114,,,0,
kirlia,emerald,walk,Hoenn Route 114,,,0,
kyogre,emerald,walk,Hoenn Route 114,,,0,
lairon,emerald,walk,Hoenn Route 114,,,0,
latias,emerald,walk,Hoenn Route 114,,,0,
latios,emerald,walk,Hoenn Route 114,,,0,
lileep,emerald,walk,Hoenn Route 114,,,0,
linoone,emerald,walk,Hoenn Route 114,,,0,
lombre,emerald,walk,Hoenn Route 114,16,18,20,
lotad,emerald,walk,Hoenn Route 114,15,16,30,
loudred,emerald,walk,Hoenn Route 114,,,0,
ludicolo,emerald,walk,Hoenn Route 114,,,0,
lunatone,emerald,walk,Hoenn Route 114,,,0,
luvdisc,emerald,walk,Hoenn Route 114,,,0,
makuhita,emerald,walk,Hoenn Route 114,,,0,
manectric,emerald,walk,Hoenn Route 114,,,0,
marshtomp,emerald,walk,Hoenn Route 114,,,0,
masquerain,emerald,walk,Hoenn Route 114,,,0,
mawile,emerald,walk,Hoenn Route 114,,,0,
medicham,emerald,walk,Hoenn Route 114,,,0,
meditite,emerald,walk,Hoenn Route 114,,,0,
metagross,emerald,walk,Hoenn Route 114,,,0,
metang,emerald,walk,Hoenn Route 114,,,0,
mightyena,emerald,walk,Hoenn Route 114,,,0,
milotic,emerald,walk,Hoenn Route 114,,,0,
minun,emerald,walk,Hoenn Route 114,,,0,
mudkip,emerald,walk,Hoenn Route 114,,,0,
nincada,emerald,walk,Hoenn Route 114,,,0,
ninjask,emerald,walk,Hoenn Route 114,,,0,
nosepass,emerald,walk,Hoenn Route 114,,,0,
numel,emerald,walk,Hoenn Route 114,,,0,
nuzleaf,emerald,walk,Hoenn Route 114,15,15,1,
pelipper,emerald,walk,Hoenn Route 114,,,0,
plusle,emerald,walk,Hoenn Route 114,,,0,
poochyena,emerald,walk,Hoenn Route 114,,,0,
ralts,emerald,walk,Hoenn Route 114,,,0,
rayquaza,emerald,walk,Hoenn Route 114,,,0,
regice,emerald,walk,Hoenn Route 114,,,0,
regirock,emerald,walk,Hoenn Route 114,,,0,
registeel,emerald,walk,Hoenn Route 114,,,0,
relicanth,emerald,walk,Hoenn Route 114,,,0,
roselia,emerald,walk,Hoenn Route 114,,,0,
sableye,emerald,walk,Hoenn Route 114,,,0,
salamence,emerald,walk,Hoenn Route 114,,,0,
sceptile,emerald,walk,Hoenn Route 114,,,0,
sealeo,emerald,walk,Hoenn Route 114,,,0,
seedot,emerald,walk,Hoenn Route 114,,,0,
seviper,emerald,walk,Hoenn Route 114,15,17,9,
sharpedo,emerald,walk,Hoenn Route 114,,,0,
shedinja,emerald,walk,Hoenn Route 114,,,0,
shelgon,emerald,walk,Hoenn Route 114,,,0,
shiftry,emerald,walk,Hoenn Route 114,,,0,
shroomish,emerald,walk,Hoenn Route 114,,,0,
shuppet,emerald,walk,Hoenn Route 114,,,0,
silcoon,emerald,walk,Hoenn Route 114,,,0,
skitty,emerald,walk,Hoenn Route 114,,,0,
slaking,emerald,walk,Hoenn Route 114,,,0,
slakoth,emerald,walk,Hoenn Route 114,,,0,
snorunt,emerald,walk,Hoenn Route 114,,,0,
solrock,emerald,walk,Hoenn Route 114,,,0,
spheal,emerald,walk,Hoenn Route 114,,,0,
spinda,emerald,walk,Hoenn Route 114,,,0,
spoink,emerald,walk,Hoenn Route 114,,,0,
surskit,emerald,walk,Hoenn Route 114,,,0,
swablu,emerald,walk,Hoenn Route 114,15,17,40,
swalot,emerald,walk,Hoenn Route 114,,,0,
swampert,emerald,walk,Hoenn Route 114,,,0,
swellow,emerald,walk,Hoenn Route 114,,,0,
taillow,emerald,walk,Hoenn Route 114,,,0,
torchic,emerald,walk,Hoenn Route 114,,,0,
torkoal,emerald,walk,Hoenn Route 114,,,0,
trapinch,emerald,walk,Hoenn Route 114,,,0,
treecko,emerald,walk,Hoenn Route 114,,,0,
tropius,emerald,walk,Hoenn Route 114,,,0,
vibrava,emerald,walk,Hoenn Route 114,,,0,
vigoroth,emerald,walk,Hoenn Route 114,,,0,
volbeat,emerald,walk,Hoenn Route 114,,,0,
wailmer,emerald,walk,Hoenn Route 114,,,0,
wailord,emerald,walk,Hoenn Route 114,,,0,
walrein,emerald,walk,Hoenn Route 114,,,0,
whiscash,emerald,walk,Hoenn Route 114,,,0,
whismur,emerald,walk,Hoenn Route 114,,,0,
wingull,emerald,walk,Hoenn Route 114,,,0,
wurmple,emerald,walk,Hoenn Route 114,,,0,
wynaut,emerald,walk,Hoenn Route 114,,,0,
zangoose,emerald,walk,Hoenn Route 114,,,0,
zigzagoon,emerald,walk,Hoenn Route 114,,,0,
absol,emerald,walk,Hoenn Route 115,,,0,
aggron,emerald,walk,Hoenn Route 115,,,0,
altaria,emerald,walk,Hoenn Route 115,,,0,
anorith,emerald,walk,Hoenn Route 115,,,0,
armaldo,emerald,walk,Hoenn Route 115,,,0,
aron,emerald,walk,Hoenn Route 115,,,0,
azurill,emerald,walk,Hoenn Route 115,,,0,
bagon,emerald,walk,Hoenn Route 115,,,0,
baltoy,emerald,walk,Hoenn Route 115,,,0,
banette,emerald,walk,Hoenn Route 115,,,0,
barboach,emerald,walk,Hoenn Route 115,,,0,
beautifly,emerald,walk,Hoenn Route 115,,,0,
beldum,emerald,walk,Hoenn Route 115,,,0,
blaziken,emerald,walk,Hoenn Route 115,,,0,
breloom,emerald,walk,Hoenn Route 115,,,0,
cacnea,emerald,walk,Hoenn Route 115,,,0,
cacturne,emerald,walk,Hoenn Route 115,,,0,
camerupt,emerald,walk,Hoenn Route 115,,,0,
carvanha,emerald,walk,Hoenn Route 115,,,0,
cascoon,emerald,walk,Hoenn Route 115,,,0,
castform,emerald,walk,Hoenn Route 115,,,0,
chimecho,emerald,walk,Hoenn Route 115,,,0,
clamperl,emerald,walk,Hoenn Route 115,,,0,
claydol,emerald,walk,Hoenn Route 115,,,0,
combusken,emerald,walk,Hoenn Route 115,,,0,
corphish,emerald,walk,Hoenn Route 115,,,0,
cradily,emerald,walk,Hoenn Route 115,,,0,
crawdaunt,emerald,walk,Hoenn Route 115,,,0,
delcatty,emerald,walk,Hoenn Route 115,,,0,
deoxys-normal,emerald,walk,Hoenn Route 115,,,0,
dusclops,emerald,walk,Hoenn Route 115,,,0,
duskull,emerald,walk,Hoenn Route 115,,,0,
dustox,emerald,walk,Hoenn Route 115,,,0,
electrike,emerald,walk,Hoenn Route 115,,,0,
exploud,emerald,walk,Hoenn Route 115,,,0,
feebas,emerald,walk,Hoenn Route 115,,,0,
flygon,emerald,walk,Hoenn Route 115,,,0,
gardevoir,emerald,walk,Hoenn Route 115,,,0,
glalie,emerald,walk,Hoenn Route 115,,,0,
gorebyss,emerald,walk,Hoenn Route 115,,,0,
groudon,emerald,walk,Hoenn Route 115,,,0,
grovyle,emerald,walk,Hoenn Route 115,,,0,
grumpig,emerald,walk,Hoenn Route 115,,,0,
gulpin,emerald,walk,Hoenn Route 115,,,0,
hariyama,emerald,walk,Hoenn Route 115,,,0,
huntail,emerald,walk,Hoenn Route 115,,,0,
illumise,emerald,walk,Hoenn Route 115,,,0,
jirachi,emerald,walk,Hoenn Route 115,,,0,
kecleon,emerald,walk,Hoenn Route 115,,,0,
kirlia,emerald,walk,Hoenn Route 115,,,0,
kyogre,emerald,walk,Hoenn Route 115,,,0,
lairon,emerald,walk,Hoenn Route 115,,,0,
latias,emerald,walk,Hoenn Route 115,,,0,
latios,emerald,walk,Hoenn Route 115,,,0,
lileep,emerald,walk,Hoenn Route 115,,,0,
linoone,emerald,walk,Hoenn Route 115,,,0,
lombre,emerald,walk,Hoenn Route 115,,,0,
lotad,emerald,walk,Hoenn Route 115,,,0,
loudred,emerald,walk,Hoenn Route 115,,,0,
ludicolo,emerald,walk,Hoenn Route 115,,,0,
lunatone,emerald,walk,Hoenn Route 115,,,0,
luvdisc,emerald,walk,Hoenn Route 115,,,0,
makuhita,emerald,walk,Hoenn Route 115,,,0,
manectric,emerald,walk,Hoenn Route 115,,,0,
marshtomp,emerald,walk,Hoenn Route 115,,,0,
masquerain,emerald,walk,Hoenn Route 115,,,0,
mawile,emerald,walk,Hoenn Route 115,,,0,
medicham,emerald,walk,Hoenn Route 115,,,0,
meditite,emerald,walk,Hoenn Route 115,,,0,
metagross,emerald,walk,Hoenn Route 115,,,0,
metang,emerald,walk,Hoenn Route 115,,,0,
mightyena,emerald,walk,Hoenn Route 115,,,0,
milotic,emerald,walk,Hoenn Route 115,,,0,
minun,emerald,walk,Hoenn Route 115,,,0,
mudkip,emerald,walk,Hoenn Route 115,,,0,
nincada,emerald,walk,Hoenn Route 115,,,0,
ninjask,emerald,walk,Hoenn Route 115,,,0,
nosepass,emerald,walk,Hoenn Route 115,,,0,
numel,emerald,walk,Hoenn Route 115,,,0,
nuzleaf,emerald,walk,Hoenn Route 115,,,0,
pelipper,emerald,walk,Hoenn Route 115,,,0,
plusle,emerald,walk,Hoenn Route 115,,,0,
poochyena,emerald,walk,Hoenn Route 115,,,0,
ralts,emerald,walk,Hoenn Route 115,,,0,
rayquaza,emerald,walk,Hoenn Route 115,,,0,
regice,emerald,walk,Hoenn Route 115,,,0,
regirock,emerald,walk,Hoenn Route 115,,,0,
registeel,emerald,walk,Hoenn Route 115,,,0,
relicanth,emerald,walk,Hoenn Route 115,,,0,
roselia,emerald,walk,Hoenn Route 115,,,0,
sableye,emerald,walk,Hoenn Route 115,,,0,
salamence,emerald,walk,Hoenn Route 115,,,0,
sceptile,emerald,walk,Hoenn Route 115,,,0,
sealeo,emerald,walk,Hoenn Route 115,,,0,
seedot,emerald,walk,Hoenn Route 115,,,0,
seviper,emerald,walk,Hoenn Route 115,,,0,
sharpedo,emerald,walk,Hoenn Route 115,,,0,
shedinja,emerald,walk,Hoenn Route 115,,,0,
shelgon,emerald,walk,Hoenn Route 115,,,0,
shiftry,emerald,walk,Hoenn Route 115,,,0,
shroomish,emerald,walk,Hoenn Route 115,,,0,
shuppet,emerald,walk,Hoenn Route 115,,,0,
silcoon,emerald,walk,Hoenn Route 115,,,0,
skitty,emerald,walk,Hoenn Route 115,,,0,
slaking,emerald,walk,Hoenn Route 115,,,0,
slakoth,emerald,walk,Hoenn Route 115,,,0,
snorunt,emerald,walk,Hoenn Route 115,,,0,
solrock,emerald,walk,Hoenn Route 115,,,0,
spheal,emerald,walk,Hoenn Route 115,,,0,
spinda,emerald,walk,Hoenn Route 115,,,0,
spoink,emerald,walk,Hoenn Route 115,,,0,
surskit,emerald,walk,Hoenn Route 115,,,0,
swablu,emerald,walk,Hoenn Route 115,23,25,30,
swalot,emerald,walk,Hoenn Route 115,,,0,
swampert,emerald,walk,Hoenn Route 115,,,0,
swellow,emerald,walk,Hoenn Route 115,25,25,10,
taillow,emerald,walk,Hoenn Route 115,23,25,40,
torchic,emerald,walk,Hoenn Route 115,,,0,
torkoal,emerald,walk,Hoenn Route 115,,,0,
trapinch,emerald,walk,Hoenn Route 115,,,0,
treecko,emerald,walk,Hoenn Route 115,,,0,
tropius,emerald,walk,Hoenn Route 115,,,0,
vibrava,emerald,walk,Hoenn Route 115,,,0,
vigoroth,emerald,walk,Hoenn Route 115,,,0,
volbeat,emerald,walk,Hoenn Route 115,,,0,
wailmer,emerald,walk,Hoenn Route 115,,,0,
wailord,emerald,walk,Hoenn Route 115,,,0,
walrein,emerald,walk,Hoenn Route 115,,,0,
whiscash,emerald,walk,Hoenn Route 115,,,0,
whismur,emerald,walk,Hoenn Route 115,,,0,
wingull,emerald,walk,Hoenn Route 115,24,26,6,
wurmple,emerald,walk,Hoenn Route 115,,,0,
wynaut,emerald,walk,Hoenn Route 115,,,0,
zangoose,emerald,walk,Hoenn Route 115,,,0,
zigzagoon,emerald,walk,Hoenn Route 115,,,0,
absol,emerald,walk,Hoenn Route 116,,,0,
aggron,emerald,walk,Hoenn Route 116,,,0,
altaria,emerald,walk,Hoenn Route 116,,,0,
anorith,emerald,walk,Hoenn Route 116,,,0,
armaldo,emerald,walk,Hoenn Route 116,,,0,
aron,emerald,walk,Hoenn Route 116,,,0,
azurill,emerald,walk,Hoenn Route 116,,,0,
bagon,emerald,walk,Hoenn Route 116,,,0,
baltoy,emerald,walk,Hoenn Route 116,,,0,
banette,emerald,walk,Hoenn Route 116,,,0,
barboach,emerald,walk,Hoenn Route 116,,,0,
beautifly,emerald,walk,Hoenn Route 116,,,0,
beldum,emerald,walk,Hoenn Route 116,,,0,
blaziken,emerald,walk,Hoenn Route 116,,,0,
breloom,emerald,walk,Hoenn Route 116,,,0,
cacnea,emerald,walk,Hoenn Route 116,,,0,
cacturne,emerald,walk,Hoenn Route 116,,,0,
camerupt,emerald,walk,Hoenn Route 116,,,0,
carvanha,emerald,walk,Hoenn Route 116,,,0,
cascoon,emerald,walk,Hoenn Route 116,,,0,
castform,emerald,walk,Hoenn Route 116,,,0,
chimecho,emerald,walk,Hoenn Route 116,,,0,
clamperl,emerald,walk,Hoenn Route 116,,,0,
claydol,emerald,walk,Hoenn Route 116,,,0,
combusken,emerald,walk,Hoenn Route 116,,,0,
corphish,emerald,walk,Hoenn Route 116,,,0,
cradily,emerald,walk,Hoenn Route 116,,,0,
crawdaunt,emerald,walk,Hoenn Route 116,,,0,
delcatty,emerald,walk,Hoenn Route 116,,,0,
deoxys-normal,emerald,walk,Hoenn Route 116,,,0,
dusclops,emerald,walk,Hoenn Route 116,,,0,
duskull,emerald,walk,Hoenn Route 116,,,0,
dustox,emerald,walk,Hoenn Route 116,,,0,
electrike,emerald,walk,Hoenn Route 116,,,0,
exploud,emerald,walk,Hoenn Route 116,,,0,
feebas,emerald,walk,Hoenn Route 116,,,0,
flygon,emerald,walk,Hoenn Route 116,,,0,
gardevoir,emerald,walk,Hoenn Route 116,,,0,
glalie,emerald,walk,Hoenn Route 116,,,0,
gorebyss,emerald,walk,Hoenn Route 116,,,0,
groudon,emerald,walk,Hoenn Route 116,,,0,
grovyle,emerald,walk,Hoenn Route 116,,,0,
grumpig,emerald,walk,Hoenn Route 116,,,0,
gulpin,emerald,walk,Hoenn Route 116,,,0,
hariyama,emerald,walk,Hoenn Route 116,,,0,
huntail,emerald,walk,Hoenn Route 116,,,0,
illumise,emerald,walk,Hoenn Route 116,,,0,
jirachi,emerald,walk,Hoenn Route 116,,,0,
kecleon,emerald,walk,Hoenn Route 116,,,0,
kirlia,emerald,walk,Hoenn Route 116,,,0,
kyogre,emerald,walk,Hoenn Route 116,,,0,
lairon,emerald,walk,Hoenn Route 116,,,0,
latias,emerald,walk,Hoenn Route 116,,,0,
latios,emerald,walk,Hoenn Route 116,,,0,
lileep,emerald,walk,Hoenn Route 116,,,0,
linoone,emerald,walk,Hoenn Route 116,,,0,
lombre,emerald,walk,Hoenn Route 116,,,0,
lotad,emerald,walk,Hoenn Route 116,,,0,
loudred,emerald,walk,Hoenn Route 116,,,0,
ludicolo,emerald,walk,Hoenn Route 116,,,0,
lunatone,emerald,walk,Hoenn Route 116,,,0,
luvdisc,emerald,walk,Hoenn Route 116,,,0,
makuhita,emerald,walk,Hoenn Route 116,,,0,
manectric,emerald,walk,Hoenn Route 116,,,0,
marshtomp,emerald,walk,Hoenn Route 116,,,0,
masquerain,emerald,walk,Hoenn Route 116,,,0,
